"user_supplied_name","submitted_name","data_source_id","data_source_title","gni_uuid","matched_name2","classification_path","classification_path_ranks","classification_path_ids","taxon_id","edit_distance","url","imported_at","match_type","match_value","prescore","score","local_id","current_taxon_id","current_name_string","global_id"
"Spizella passerina","Spizella passerina",2,"Wikispecies","1fa7b91a-9bf5-521e-8cc6-4e46ed3b93cc","Spizella passerina","","","","19989",0,"http://species.wikimedia.org/wiki/Spizella_passerina","2022-06-10T19:46:46Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Spizella pusilla","Spizella pusilla",2,"Wikispecies","73b44cd6-462e-5ea2-9a25-de5383706ff4","Spizella pusilla","","","","19990",0,"http://species.wikimedia.org/wiki/Spizella_pusilla","2022-06-10T19:46:46Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Spizelloides arborea","Spizelloides arborea",2,"Wikispecies","13baa177-ed64-5362-8c89-a1b4d7ae8f03","Spizelloides arborea","","","","686495",0,"http://species.wikimedia.org/wiki/Spizelloides_arborea","2022-06-10T19:55:05Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Zonotrichia albicollis","Zonotrichia albicollis",2,"Wikispecies","fb598401-755d-50f9-8b7f-f9cecdf6aaa2","Zonotrichia albicollis","","","","10923",0,"http://species.wikimedia.org/wiki/Zonotrichia_albicollis","2022-06-10T19:46:33Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Zonotrichia atracapilla","Zonotrichia atracapilla",1,"Catalogue of Life Checklist","fb6d9895-8a88-575d-8b60-902a6f7207ee","Zonotrichia atricapilla","Biota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Sarcopterygii|Tetrapoda|Amniota|Aves|Passeriformes|Emberizidae|Zonotrichia|Zonotrichia atricapilla","unranked|kingdom|phylum|subphylum|infraphylum|parvphylum|gigaclass|megaclass|superclass|class|order|family|genus|species","5T6MX|N|CH2|8V4V3|8V4V5|8VVWB|8VSMX|9CK8W|8VLBH|V2|3RL|9N5|8B4V|5D762","5D762",1,NA,"2022-09-02T22:48:13Z",3,"Fuzzy match by canonical form","1|0|0",0.75,NA,NA,NA,NA
"Zonotrichia leucophyrys","Zonotrichia leucophyrys",1,"Catalogue of Life Checklist","a9441b6c-a1ba-51c5-bd22-6eccbda53ed8","Zonotrichia leucophrys","Biota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Sarcopterygii|Tetrapoda|Amniota|Aves|Passeriformes|Emberizidae|Zonotrichia|Zonotrichia leucophrys","unranked|kingdom|phylum|subphylum|infraphylum|parvphylum|gigaclass|megaclass|superclass|class|order|family|genus|species","5T6MX|N|CH2|8V4V3|8V4V5|8VVWB|8VSMX|9CK8W|8VLBH|V2|3RL|9N5|8B4V|5D766","5D766",1,NA,"2022-09-02T22:48:44Z",3,"Fuzzy match by canonical form","1|0|0",0.75,NA,NA,NA,NA
"Zonotrichia querula","Zonotrichia querula",2,"Wikispecies","bfd00a77-7a9f-500b-9207-e0c5cef2226c","Zonotrichia querula","","","","20061",0,"http://species.wikimedia.org/wiki/Zonotrichia_querula","2022-06-10T19:46:46Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Passer domesticus","Passer domesticus",2,"Wikispecies","ce9ddf90-7ca5-5324-8126-b538511672d2","Passer domesticus","","","","9380",0,"http://species.wikimedia.org/wiki/Passer_domesticus","2022-06-10T19:46:31Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Passer montanus","Passer montanus",2,"Wikispecies","db7801b6-3a2f-55d7-92b6-05fe01a38a38","Passer montanus","","","","11264",0,"http://species.wikimedia.org/wiki/Passer_montanus","2022-06-10T19:46:33Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Polioptilia caerulea","Polioptilia caerulea",1,"Catalogue of Life Checklist","c2b01692-c41f-5a8f-9df0-dd2d824d43f5","Polioptila caerulea","Biota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Sarcopterygii|Tetrapoda|Amniota|Aves|Passeriformes|Polioptilidae|Polioptila|Polioptila caerulea","unranked|kingdom|phylum|subphylum|infraphylum|parvphylum|gigaclass|megaclass|superclass|class|order|family|genus|species","5T6MX|N|CH2|8V4V3|8V4V5|8VVWB|8VSMX|9CK8W|8VLBH|V2|3RL|627GW|6TTH|4KY6B","4KY6B",1,NA,"2022-09-02T22:48:23Z",3,"Fuzzy match by canonical form","1|0|0",0.75,NA,NA,NA,NA
"Phainopepla nitens","Phainopepla nitens",2,"Wikispecies","1b143fe2-8268-55f6-83e2-b46681f1c348","Phainopepla nitens","","","","22918",0,"http://species.wikimedia.org/wiki/Phainopepla_nitens","2022-06-10T19:46:52Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Regulus calendula","Regulus calendula",2,"Wikispecies","182f3bd2-f908-5951-8bd8-cae5b167a1c7","Regulus calendula","","","","23926",0,"http://species.wikimedia.org/wiki/Regulus_calendula","2022-06-10T19:46:54Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Regulus satrapa","Regulus satrapa",2,"Wikispecies","8d741404-292b-5ca1-b6f2-ffdbec6e1a89","Regulus satrapa","","","","23930",0,"http://species.wikimedia.org/wiki/Regulus_satrapa","2022-06-10T19:46:54Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Sitta canadensis","Sitta canadensis",2,"Wikispecies","9fc4699f-92b4-5b45-bdcb-0afd8179b411","Sitta canadensis","","","","23937",0,"http://species.wikimedia.org/wiki/Sitta_canadensis","2022-06-10T19:46:54Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Sitta carolinensis","Sitta carolinensis",2,"Wikispecies","e1109187-aa83-50a6-b449-a4f2b7755ab9","Sitta carolinensis","","","","23938",0,"http://species.wikimedia.org/wiki/Sitta_carolinensis","2022-06-10T19:46:54Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Sturnus vulgaris","Sturnus vulgaris",2,"Wikispecies","dc45c034-2706-5720-bb0e-1988eb404809","Sturnus vulgaris","","","","23206",0,"http://species.wikimedia.org/wiki/Sturnus_vulgaris","2022-06-10T19:46:53Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Cistothorus palustris","Cistothorus palustris",2,"Wikispecies","8a04cef4-4ef9-54a7-8418-224fe48dc0ce","Cistothorus palustris","","","","25165",0,"http://species.wikimedia.org/wiki/Cistothorus_palustris","2022-06-10T19:46:55Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Cistothorus platensis","Cistothorus platensis",2,"Wikispecies","25ca9b0f-5bcd-57c0-a2df-edc205f0b034","Cistothorus platensis","","","","25166",0,"http://species.wikimedia.org/wiki/Cistothorus_platensis","2022-06-10T19:46:55Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Salpinctes obsoletus","Salpinctes obsoletus",2,"Wikispecies","d88b9697-8c7c-5e3c-820f-7132efcb3300","Salpinctes obsoletus","","","","25185",0,"http://species.wikimedia.org/wiki/Salpinctes_obsoletus","2022-06-10T19:46:56Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Thryothorus bewickii","Thryothorus bewickii",168,"Index to Organism Names","7ad7723e-1499-53bf-8641-dc91ee7876e1","Thryothorus bewickii","","","","3981394",0,NA,"2021-01-27T17:55:57Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Thryothorus ludovicianus","Thryothorus ludovicianus",2,"Wikispecies","b48a7c58-3d36-597b-99b0-7b536c6d5371","Thryothorus ludovicianus","","","","25204",0,"http://species.wikimedia.org/wiki/Thryothorus_ludovicianus","2022-06-10T19:46:56Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Troglodytes aedon","Troglodytes aedon",2,"Wikispecies","ddd2e3da-2ffe-533e-a434-387725cb6724","Troglodytes aedon","","","","25220",0,"http://species.wikimedia.org/wiki/Troglodytes_aedon","2022-06-10T19:46:56Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Troglodytes hiemalis","Troglodytes hiemalis",2,"Wikispecies","aaaf7278-7fb7-5cd3-8833-f4fd74150275","Troglodytes hiemalis","","","","654984",0,"http://species.wikimedia.org/wiki/Troglodytes_hiemalis","2022-06-10T19:54:52Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Catharus bicknelli","Catharus bicknelli",2,"Wikispecies","b0cc5175-8694-5490-bac8-92146ad57ae2","Catharus bicknelli","","","","23265",0,"http://species.wikimedia.org/wiki/Catharus_bicknelli","2022-06-10T19:46:53Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Catharus fuscenscens","Catharus fuscenscens",1,"Catalogue of Life Checklist","b33930f4-3993-59cf-a3d8-7796d1546109","Catharus fuscescens","Biota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Sarcopterygii|Tetrapoda|Amniota|Aves|Passeriformes|Turdidae|Catharus|Catharus fuscescens","unranked|kingdom|phylum|subphylum|infraphylum|parvphylum|gigaclass|megaclass|superclass|class|order|family|genus|species","5T6MX|N|CH2|8V4V3|8V4V5|8VVWB|8VSMX|9CK8W|8VLBH|V2|3RL|HLW|3JG3|5XFQZ","5XFQZ",1,NA,"2022-09-02T22:48:41Z",3,"Fuzzy match by canonical form","1|0|0",0.75,NA,NA,NA,NA
"Catharus guttatus","Catharus guttatus",2,"Wikispecies","94b22c18-b1bb-50ee-b445-d2667ad79885","Catharus guttatus","","","","23272",0,"http://species.wikimedia.org/wiki/Catharus_guttatus","2022-06-10T19:46:53Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Catharus ustulatus","Catharus ustulatus",2,"Wikispecies","42ba9b9a-71aa-50da-bdc0-440054e25455","Catharus ustulatus","","","","23276",0,"http://species.wikimedia.org/wiki/Catharus_ustulatus","2022-06-10T19:46:53Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Hylocichla mustelina","Hylocichla mustelina",2,"Wikispecies","d91bb63b-6d9d-552e-9fa6-5650e9a4b7d7","Hylocichla mustelina","","","","23299",0,"http://species.wikimedia.org/wiki/Hylocichla_mustelina","2022-06-10T19:46:53Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Ixoreus naevius","Ixoreus naevius",2,"Wikispecies","0b45a515-3e53-56d5-8646-904e5106df4f","Ixoreus naevius","","","","23470",0,"http://species.wikimedia.org/wiki/Ixoreus_naevius","2022-06-10T19:46:53Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Myadestes townsendi","Myadestes townsendi",2,"Wikispecies","53c66bd7-fee2-5578-8f41-4a125ced859f","Myadestes townsendi","","","","23327",0,"http://species.wikimedia.org/wiki/Myadestes_townsendi","2022-06-10T19:46:53Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Sialia currucoides","Sialia currucoides",2,"Wikispecies","1603279b-d9da-5685-bf24-5ebb0a7d75d0","Sialia currucoides","","","","23365",0,"http://species.wikimedia.org/wiki/Sialia_currucoides","2022-06-10T19:46:53Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Sialia sialis","Sialia sialis",2,"Wikispecies","6fe1c253-4dfd-5bc0-82a6-25d825e993e0","Sialia sialis","","","","23368",0,"http://species.wikimedia.org/wiki/Sialia_sialis","2022-06-10T19:46:53Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Turdus iliacus","Turdus iliacus",2,"Wikispecies","1059e243-a166-5d3a-9d19-97235cf95d9f","Turdus iliacus","","","","23395",0,"http://species.wikimedia.org/wiki/Turdus_iliacus","2022-06-10T19:46:53Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Turdus migratorius","Turdus migratorius",2,"Wikispecies","49e3dde7-895f-5101-bedc-adae776b4b02","Turdus migratorius","","","","23406",0,"http://species.wikimedia.org/wiki/Turdus_migratorius","2022-06-10T19:46:53Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Turdus pilaris","Turdus pilaris",2,"Wikispecies","8366674e-1c3c-574a-ad2e-8edf2ab47145","Turdus pilaris","","","","23420",0,"http://species.wikimedia.org/wiki/Turdus_pilaris","2022-06-10T19:46:53Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Contopus cooperii","Contopus cooperii",1,"Catalogue of Life Checklist","0b908af5-5dce-5ba8-82cc-1f412dbd0428","Contopus cooperi","Biota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Sarcopterygii|Tetrapoda|Amniota|Aves|Passeriformes|Tyrannidae|Contopus|Contopus cooperi","unranked|kingdom|phylum|subphylum|infraphylum|parvphylum|gigaclass|megaclass|superclass|class|order|family|genus|species","5T6MX|N|CH2|8V4V3|8V4V5|8VVWB|8VSMX|9CK8W|8VLBH|V2|3RL|HMW|3TJF|XVRZ","XVRZ",1,NA,"2022-09-02T22:48:10Z",3,"Fuzzy match by canonical form","1|0|0",0.75,NA,NA,NA,NA
"Contopus sordidulus","Contopus sordidulus",2,"Wikispecies","586d7352-547f-5a2e-95a8-684366a07755","Contopus sordidulus","","","","28316",0,"http://species.wikimedia.org/wiki/Contopus_sordidulus","2022-06-10T19:47:02Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Contopus virens","Contopus virens",2,"Wikispecies","fcd6843f-5620-5f19-921d-a054b4719250","Contopus virens","","","","28317",0,"http://species.wikimedia.org/wiki/Contopus_virens","2022-06-10T19:47:02Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Empidonax alnorum","Empidonax alnorum",2,"Wikispecies","3a190738-4e7b-59f6-991c-c3082f574ab5","Empidonax alnorum","","","","28354",0,"http://species.wikimedia.org/wiki/Empidonax_alnorum","2022-06-10T19:47:02Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Empidonax difficilis","Empidonax difficilis",2,"Wikispecies","2b8b63e7-b2f3-5310-811c-fff70932d068","Empidonax difficilis","","","","28356",0,"http://species.wikimedia.org/wiki/Empidonax_difficilis","2022-06-10T19:47:02Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Empidonax flaviventris","Empidonax flaviventris",2,"Wikispecies","abf3ac6b-bdf4-5ec4-8583-4d598f1bce55","Empidonax flaviventris","","","","28358",0,"http://species.wikimedia.org/wiki/Empidonax_flaviventris","2022-06-10T19:47:02Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Empidonax hammondii","Empidonax hammondii",2,"Wikispecies","7eded355-6cb9-5277-914d-118fa1cc72a9","Empidonax hammondii","","","","28360",0,"http://species.wikimedia.org/wiki/Empidonax_hammondii","2022-06-10T19:47:02Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Empidonax minimus","Empidonax minimus",2,"Wikispecies","132e42e1-3031-5d40-a175-4a878684022c","Empidonax minimus","","","","28361",0,"http://species.wikimedia.org/wiki/Empidonax_minimus","2022-06-10T19:47:02Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Empidonax traillii","Empidonax traillii",2,"Wikispecies","3bd3082f-9a3a-54c9-b151-275b22f9e276","Empidonax traillii","","","","28364",0,"http://species.wikimedia.org/wiki/Empidonax_traillii","2022-06-10T19:47:02Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Empidonax virescens","Empidonax virescens",2,"Wikispecies","d858727d-6621-50cc-9aa5-310a937e3368","Empidonax virescens","","","","28365",0,"http://species.wikimedia.org/wiki/Empidonax_virescens","2022-06-10T19:47:02Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Empidonax wrightii","Empidonax wrightii",2,"Wikispecies","01e5261c-42fb-5d23-b9aa-36a5a84658e0","Empidonax wrightii","","","","28366",0,"http://species.wikimedia.org/wiki/Empidonax_wrightii","2022-06-10T19:47:02Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Empidonomus varius","Empidonomus varius",2,"Wikispecies","0ad5cd18-009d-5a48-853b-b8a35f344698","Empidonomus varius","","","","28371",0,"http://species.wikimedia.org/wiki/Empidonomus_varius","2022-06-10T19:47:02Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Myiarchus cinerascens","Myiarchus cinerascens",2,"Wikispecies","73bf3772-3b07-507f-93a9-29d27631c566","Myiarchus cinerascens","","","","28521",0,"http://species.wikimedia.org/wiki/Myiarchus_cinerascens","2022-06-10T19:47:03Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Myiarchus crinitus","Myiarchus crinitus",2,"Wikispecies","6aca51ac-8cb6-5c97-804d-0ce5db123cae","Myiarchus crinitus","","","","28522",0,"http://species.wikimedia.org/wiki/Myiarchus_crinitus","2022-06-10T19:47:03Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Myiodynastes maculatus","Myiodynastes maculatus",2,"Wikispecies","076c01fc-53f0-59d8-a035-242646d1190f","Myiodynastes maculatus","","","","28552",0,"http://species.wikimedia.org/wiki/Myiodynastes_maculatus","2022-06-10T19:47:03Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Pyrocephalus rubinus","Pyrocephalus rubinus",2,"Wikispecies","a2586180-18e0-5935-af06-b327ed1ce187","Pyrocephalus rubinus","","","","28768",0,"http://species.wikimedia.org/wiki/Pyrocephalus_rubinus","2022-06-10T19:47:03Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Sayornis phoebe","Sayornis phoebe",2,"Wikispecies","e2527e82-e0d5-501d-a9e2-d09636225ba9","Sayornis phoebe","","","","28795",0,"http://species.wikimedia.org/wiki/Sayornis_phoebe","2022-06-10T19:47:03Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Sayornis saya","Sayornis saya",2,"Wikispecies","de671027-dc64-51bb-9c77-dfe38ef07e8e","Sayornis saya","","","","28796",0,"http://species.wikimedia.org/wiki/Sayornis_saya","2022-06-10T19:47:03Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Tyrannus couchii","Tyrannus couchii",2,"Wikispecies","19d8f6ae-70b3-5bfc-825a-9c79a77096d9","Tyrannus couchii","","","","11528",0,"http://species.wikimedia.org/wiki/Tyrannus_couchii","2022-06-10T19:46:34Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Tyrannus dominicensis","Tyrannus dominicensis",2,"Wikispecies","e015016c-29bf-5bc9-a3a9-6611b9c5e084","Tyrannus dominicensis","","","","11533",0,"http://species.wikimedia.org/wiki/Tyrannus_dominicensis","2022-06-10T19:46:34Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Tyrannus forficatus","Tyrannus forficatus",2,"Wikispecies","9a364306-76cb-5b22-b099-6473252c958f","Tyrannus forficatus","","","","11534",0,"http://species.wikimedia.org/wiki/Tyrannus_forficatus","2022-06-10T19:46:34Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Tyrannus melancholicus","Tyrannus melancholicus",2,"Wikispecies","ce73ad4d-70fb-588b-9139-f1aa3d8bc9a3","Tyrannus melancholicus","","","","11536",0,"http://species.wikimedia.org/wiki/Tyrannus_melancholicus","2022-06-10T19:46:34Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Tyrannus savana","Tyrannus savana",2,"Wikispecies","9f8b781d-d7f5-5bb7-9e80-6ac77605247b","Tyrannus savana","","","","11538",0,"http://species.wikimedia.org/wiki/Tyrannus_savana","2022-06-10T19:46:34Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Tyrannus tyrannus","Tyrannus tyrannus",2,"Wikispecies","623db121-e3cd-5f3c-bb66-fcf375280f82","Tyrannus tyrannus","","","","11539",0,"http://species.wikimedia.org/wiki/Tyrannus_tyrannus","2022-06-10T19:46:34Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Tyrannus verticalis","Tyrannus verticalis",2,"Wikispecies","e1c74a7d-dfa1-54fd-9177-db24be10f000","Tyrannus verticalis","","","","11540",0,"http://species.wikimedia.org/wiki/Tyrannus_verticalis","2022-06-10T19:46:34Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Tyrannus vociferans","Tyrannus vociferans",2,"Wikispecies","3c4bc0de-3595-5382-951f-59532cf9ab00","Tyrannus vociferans","","","","11543",0,"http://species.wikimedia.org/wiki/Tyrannus_vociferans","2022-06-10T19:46:34Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Vireo altiloquus","Vireo altiloquus",2,"Wikispecies","821aafc6-b584-59f2-9aad-a89f73fe2aa4","Vireo altiloquus","","","","26669",0,"http://species.wikimedia.org/wiki/Vireo_altiloquus","2022-06-10T19:46:58Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Vireo bellii","Vireo bellii",2,"Wikispecies","08f71c60-c6cf-5502-9a89-9148c868e72b","Vireo bellii","","","","26673",0,"http://species.wikimedia.org/wiki/Vireo_bellii","2022-06-10T19:46:58Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Vireo cassinii","Vireo cassinii",2,"Wikispecies","509cfadd-1058-50f9-b5cc-89e53bc7347c","Vireo cassinii","","","","26677",0,"http://species.wikimedia.org/wiki/Vireo_cassinii","2022-06-10T19:46:58Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Vireo flavifrons","Vireo flavifrons",2,"Wikispecies","d852c555-e1e0-5859-8545-2fc05e40e850","Vireo flavifrons","","","","26679",0,"http://species.wikimedia.org/wiki/Vireo_flavifrons","2022-06-10T19:46:58Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Vireo flavoviridis","Vireo flavoviridis",2,"Wikispecies","97da795b-4cd4-50c9-b02d-a3fd4292ab44","Vireo flavoviridis","","","","26680",0,"http://species.wikimedia.org/wiki/Vireo_flavoviridis","2022-06-10T19:46:58Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Vireo gilvus","Vireo gilvus",2,"Wikispecies","8c0ce0d0-4766-5dc1-8af0-c63f677526c2","Vireo gilvus","","","","26681",0,"http://species.wikimedia.org/wiki/Vireo_gilvus","2022-06-10T19:46:58Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Vireo griseus","Vireo griseus",2,"Wikispecies","d19f21cf-4c2b-5dde-8b7d-0bcafe8623f8","Vireo griseus","","","","26683",0,"http://species.wikimedia.org/wiki/Vireo_griseus","2022-06-10T19:46:58Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Vireo olivaceus","Vireo olivaceus",2,"Wikispecies","0a590266-b196-5ff5-be3f-3a132dc473e9","Vireo olivaceus","","","","26696",0,"http://species.wikimedia.org/wiki/Vireo_olivaceus","2022-06-10T19:46:58Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Vireo philadelphicus","Vireo philadelphicus",2,"Wikispecies","a4a1999e-e558-5e4d-9f04-d666faa204b8","Vireo philadelphicus","","","","26699",0,"http://species.wikimedia.org/wiki/Vireo_philadelphicus","2022-06-10T19:46:58Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Vireo plumbeus","Vireo plumbeus",2,"Wikispecies","9dc0ea12-bb49-510f-a36d-f048e7845526","Vireo plumbeus","","","","26701",0,"http://species.wikimedia.org/wiki/Vireo_plumbeus","2022-06-10T19:46:58Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Vireo solitarius","Vireo solitarius",2,"Wikispecies","07175dae-ff25-5e2f-b170-4567d933c2d7","Vireo solitarius","","","","26702",0,"http://species.wikimedia.org/wiki/Vireo_solitarius","2022-06-10T19:46:58Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Vireo solitarius","Vireo solitarius",2,"Wikispecies","00000000-0000-0000-0000-000000001c07","Vireo solitarius","","","","26702",0,"http://species.wikimedia.org/wiki/Vireo_solitarius","2022-06-10T19:46:58Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Ardea alba","Ardea alba",2,"Wikispecies","93cff97e-b66a-5c71-8c9c-cfbb6052193f","Ardea alba","","","","31715",0,"http://species.wikimedia.org/wiki/Ardea_alba","2022-06-10T19:47:10Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Ardea cinerea","Ardea cinerea",2,"Wikispecies","1b816682-1012-5ae0-8d21-35ac46305916","Ardea cinerea","","","","10868",0,"http://species.wikimedia.org/wiki/Ardea_cinerea","2022-06-10T19:46:33Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Ardea herodias","Ardea herodias",2,"Wikispecies","b6cdc09e-304a-5059-97fd-6fc634ffe4d8","Ardea herodias","","","","10867",0,"http://species.wikimedia.org/wiki/Ardea_herodias","2022-06-10T19:46:33Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Botaurus lentiginosus","Botaurus lentiginosus",2,"Wikispecies","3c488a94-cce6-5e86-bc21-fe25052b7a29","Botaurus lentiginosus","","","","13620",0,"http://species.wikimedia.org/wiki/Botaurus_lentiginosus","2022-06-10T19:46:36Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Bubulcus ibis","Bubulcus ibis",2,"Wikispecies","514e6343-c443-5e3c-86a2-45068c13a67c","Bubulcus ibis","","","","13627",0,"http://species.wikimedia.org/wiki/Bubulcus_ibis","2022-06-10T19:46:36Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Butorides virescens","Butorides virescens",2,"Wikispecies","909ba0cb-2f4c-5f69-b864-32b568d29777","Butorides virescens","","","","3114",0,"http://species.wikimedia.org/wiki/Butorides_virescens","2022-06-10T19:46:18Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Egretta caerulea","Egretta caerulea",2,"Wikispecies","5a9830bb-b095-5c25-bea1-bbc60db23ae7","Egretta caerulea","","","","10633",0,"http://species.wikimedia.org/wiki/Egretta_caerulea","2022-06-10T19:46:33Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Egretta garzetta","Egretta garzetta",2,"Wikispecies","e81bcfc1-ae51-51ab-af4d-156e3c7cbefe","Egretta garzetta","","","","10635",0,"http://species.wikimedia.org/wiki/Egretta_garzetta","2022-06-10T19:46:33Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Egretta gularis","Egretta gularis",2,"Wikispecies","9b822cae-4c4b-5787-81b0-1192041f0212","Egretta gularis","","","","10656",0,"http://species.wikimedia.org/wiki/Egretta_gularis","2022-06-10T19:46:33Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Egretta rufescens","Egretta rufescens",2,"Wikispecies","d384a029-5e28-54f3-bff1-2fc36eb7e841","Egretta rufescens","","","","10650",0,"http://species.wikimedia.org/wiki/Egretta_rufescens","2022-06-10T19:46:33Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Egretta thula","Egretta thula",2,"Wikispecies","3ba9a797-25b2-5a53-bbbe-b865330a4764","Egretta thula","","","","10623",0,"http://species.wikimedia.org/wiki/Egretta_thula","2022-06-10T19:46:33Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Egretta tricolor","Egretta tricolor",2,"Wikispecies","5cc08b85-0ded-53dd-879c-80483c99fbe0","Egretta tricolor","","","","10653",0,"http://species.wikimedia.org/wiki/Egretta_tricolor","2022-06-10T19:46:33Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Ixobrychus exilis","Ixobrychus exilis",2,"Wikispecies","133845a8-8a34-5185-935f-3966771ce2c6","Ixobrychus exilis","","","","13718",0,"http://species.wikimedia.org/wiki/Ixobrychus_exilis","2022-06-10T19:46:36Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
